57,47,35,10.68,  2.46, 17.94,  4.56, 10.93,  2.16, 17.20,  5.71, 10.61,  2.16, 17.20,  5.32,263.00, 12.00,265.00,  0.00, 30.70,  0.00, 31.00, 30.40,02/26/2009 11:50:00
57,47,35,11.70,  2.26, 17.94,  6.85, 12.13,  2.16, 17.94,  6.47, 11.62,  2.07, 17.20,  6.47,273.00,  9.00,279.00,  0.00, 30.90,  0.00, 31.00, 30.70,02/26/2009 12:00:00
57,47,35,12.82,  2.69, 17.94,  6.85, 12.80,  2.36, 17.94,  7.99, 12.32,  2.36, 18.33,  7.24,264.00, 11.00,276.00,  0.00, 30.80,  0.00, 31.00, 30.70,02/26/2009 12:10:00
57,47,35,12.95,  2.57, 17.94,  6.47, 12.92,  2.46, 18.33,  6.47, 12.59,  2.36, 17.94,  6.47,256.00, 11.00,251.00,  0.00, 31.00,  0.10, 31.70, 31.00,02/26/2009 12:20:00
57,47,35,10.50,  2.07, 16.79,  5.71, 10.81,  2.07, 16.79,  6.09, 10.37,  1.98, 16.40,  5.71,269.00,  9.00,280.00,  0.00, 31.40,  0.00, 31.70, 31.00,02/26/2009 12:30:00
57,47,35,12.88,  2.16, 18.72,  8.37, 12.76,  2.07, 17.94,  8.37, 12.40,  2.16, 17.20,  7.61,252.00,  9.00,258.00,  0.00, 31.40,  0.00, 31.70, 31.00,02/26/2009 12:40:00
57,47,35,12.13,  2.16, 16.79,  6.47, 12.39,  2.07, 16.79,  6.47, 12.17,  2.07, 17.20,  6.85,265.00,  8.00,259.00,  0.00, 31.40,  0.00, 32.00, 31.00,02/26/2009 12:50:00
57,47,35,11.30,  1.98, 16.05,  6.47, 11.33,  1.82, 16.05,  7.61, 11.00,  1.90, 15.63,  7.24,266.00,  9.00,276.00,  0.00, 31.90,  0.00, 32.30, 31.70,02/26/2009 13:00:00
57,47,35,11.94,  1.53, 15.27,  6.09, 11.98,  1.47, 15.27,  6.09, 11.63,  1.60, 14.87,  6.85,259.00,  9.00,273.00,  0.00, 31.70,  0.00, 32.00, 31.70,02/26/2009 13:10:00
57,47,35,10.68,  1.90, 16.40,  6.09, 11.11,  1.82, 15.63,  6.85, 10.80,  1.90, 16.05,  6.47,266.00, 10.00,260.00,  0.00, 31.80,  0.00, 32.30, 31.70,02/26/2009 13:20:00
57,47,35,10.00,  1.60, 13.73,  6.47, 10.50,  1.53, 14.14,  5.71,  9.85,  1.67, 13.73,  5.32,280.00, 10.00,270.00,  0.00, 32.00,  0.00, 32.30, 31.70,02/26/2009 13:30:00
57,47,35,10.80,  1.90, 15.27,  6.09, 11.20,  1.90, 16.05,  5.32, 11.06,  1.98, 16.40,  6.85,260.00, 15.00,268.00,  0.00, 31.90,  0.00, 32.30, 31.70,02/26/2009 13:40:00
57,47,35,11.22,  2.16, 16.79,  5.32, 11.64,  2.07, 17.20,  6.09, 11.32,  2.07, 16.79,  6.85,270.00,  8.00,259.00,  0.00, 31.80,  0.00, 32.00, 31.70,02/26/2009 13:50:00
