49,39,30,10,4.91,  0.67,  6.85,  2.65,  4.69,  0.67,  6.09,  2.65,  4.61,  0.80,  6.85,  2.65,  1.68,  0.80,  0.35,  0.35,268.00, 10.00,278.00,  0.00, 59.30,  0.00, 59.60, 59.10,04/01/2003 09:50:00
49,39,30,10,3.90,  0.54,  5.32,  2.65,  3.75,  0.64,  5.32,  1.88,  3.76,  0.73,  5.32,  1.88,  1.56,  0.73,  0.35,  0.35,270.00, 10.00,279.00,  0.00, 60.20,  0.00, 60.60, 59.60,04/01/2003 10:00:00
49,39,30,10,3.88,  0.52,  5.71,  2.65,  3.55,  0.54,  4.94,  1.50,  3.63,  0.54,  4.94,  2.65,  1.54,  0.54,  0.35,  0.35,269.00,  9.00,266.00,  0.00, 59.80,  0.00, 60.60, 59.60,04/01/2003 10:10:00
49,39,30,10,3.15,  0.59,  4.56,  1.50,  2.95,  0.62,  4.17,  1.50,  3.09,  0.62,  4.56,  1.50,  1.44,  0.62,  0.35,  0.35,287.00, 11.00,294.00,  0.00, 60.60,  0.00, 61.10, 60.10,04/01/2003 10:20:00
49,39,30,10,2.65,  0.62,  3.80,  1.12,  2.23,  0.62,  3.80,  0.73,  2.32,  0.62,  4.56,  1.12,  1.25,  0.62,  0.35,  0.35,302.00, 17.00,293.00,  0.00, 61.30,  0.20, 61.60, 60.60,04/01/2003 10:30:00
49,39,30,10,2.53,  0.77,  4.17,  1.12,  2.05,  0.91,  3.80,  0.35,  2.15,  0.73,  3.80,  0.35,  1.20,  0.73,  0.35,  0.35,298.00, 28.00,307.00,  0.00, 62.10,  0.00, 62.60, 61.60,04/01/2003 10:40:00
49,39,30,10,1.95,  0.99,  4.56,  0.35,  1.47,  0.87,  3.80,  0.35,  1.83,  0.80,  3.80,  0.35,  1.10,  0.80,  0.35,  0.35,271.00, 27.00,275.00,  0.00, 63.00,  0.00, 63.60, 62.10,04/01/2003 10:50:00
49,39,30,10,1.93,  0.80,  3.80,  0.35,  1.40,  0.91,  3.80,  0.35,  1.67,  0.95,  4.17,  0.35,  1.03,  0.95,  0.35,  0.35,230.00, 30.00,222.00,  0.00, 63.10,  0.30, 63.60, 62.60,04/01/2003 11:00:00
49,39,30,10,1.92,  0.80,  3.41,  0.35,  1.48,  0.80,  3.41,  0.35,  1.80,  0.77,  4.17,  0.35,  1.09,  0.77,  0.35,  0.35,262.00, 26.00,249.00,  0.00, 63.50,  0.00, 64.10, 63.10,04/01/2003 11:10:00
49,39,30,10,2.17,  0.77,  4.17,  0.35,  1.59,  0.95,  4.56,  0.35,  1.99,  0.87,  4.56,  0.35,  1.15,  0.87,  0.35,  0.35,264.00, 27.00,285.00,  0.00, 64.10,  0.40, 65.10, 63.10,04/01/2003 11:20:00
49,39,30,10,1.22,  0.91,  3.80,  0.35,  0.86,  0.70,  3.03,  0.35,  1.04,  0.80,  3.80,  0.35,  0.68,  0.80,  0.35,  0.35,221.00, 39.00,293.00,  0.00, 65.10,  0.40, 66.70, 64.60,04/01/2003 11:30:00
49,39,30,10,2.77,  0.62,  4.17,  1.12,  2.34,  0.67,  4.17,  0.73,  2.39,  0.73,  4.17,  0.35,  1.27,  0.73,  0.35,  0.35,230.00, 27.00,248.00,  0.00, 65.40,  0.30, 66.10, 64.60,04/01/2003 11:40:00
49,39,30,10,3.36,  0.91,  5.71,  1.12,  3.01,  1.18,  5.71,  0.35,  3.07,  1.23,  6.09,  0.35,  1.43,  1.23,  0.35,  0.35,236.00, 14.00,246.00,  0.00, 65.90,  0.20, 66.70, 65.60,04/01/2003 11:50:00
49,39,30,10,3.34,  0.83,  5.71,  1.50,  2.99,  0.91,  5.71,  0.35,  2.78,  0.77,  4.94,  0.73,  1.37,  0.77,  0.35,  0.35,214.00, 16.00,210.00,  0.00, 66.40,  0.40, 67.20, 65.60,04/01/2003 12:00:00
49,39,30,10,4.05,  1.04,  7.61,  2.26,  3.53,  1.23,  6.85,  1.12,  3.47,  1.18,  6.47,  0.73,  1.51,  1.18,  0.35,  0.35,226.00, 22.00,217.00,  0.00, 67.60,  0.00, 68.70, 67.20,04/01/2003 12:10:00
49,39,30,10,4.37,  1.04,  7.24,  1.50,  3.92,  1.13,  6.09,  1.50,  3.85,  1.18,  6.85,  1.88,  1.57,  1.18,  0.35,  0.35,223.00, 17.00,230.00,  0.00, 67.80,  0.20, 68.70, 67.20,04/01/2003 12:20:00
49,39,30,10,4.77,  0.80,  7.99,  3.41,  4.59,  0.87,  8.37,  3.03,  4.40,  0.91,  8.37,  2.26,  1.65,  0.91,  0.35,  0.35,210.00, 17.00,253.00,  0.00, 69.40,  0.40, 70.30, 68.70,04/01/2003 12:30:00
49,39,30,10,5.29,  1.04,  7.99,  3.03,  5.03,  0.99,  7.24,  3.03,  4.86,  1.18,  7.24,  2.65,  1.71,  1.18,  0.35,  0.35,228.00, 11.00,226.00,  0.00, 69.60,  0.30, 70.80, 69.20,04/01/2003 12:40:00
49,39,30,10,5.89,  0.87,  7.99,  3.41,  5.69,  0.99,  8.77,  3.80,  5.48,  0.95,  8.37,  3.03,  1.78,  0.95,  0.35,  0.35,228.00,  9.00,241.00,  0.00, 70.30,  0.20, 70.80, 69.80,04/01/2003 12:50:00
49,39,30,10,5.19,  1.04,  7.61,  3.03,  4.96,  0.99,  7.61,  2.26,  4.78,  0.80,  7.24,  3.03,  1.70,  0.80,  0.35,  0.35,226.00, 18.00,234.00,  0.00, 71.10,  0.00, 71.30, 70.80,04/01/2003 13:00:00
49,39,30,10,5.90,  0.83,  8.37,  4.17,  5.68,  0.91,  8.37,  3.80,  5.53,  0.91,  7.99,  3.80,  1.79,  0.91,  0.35,  0.35,226.00, 11.00,227.00,  0.00, 71.20,  0.00, 71.30, 70.80,04/01/2003 13:10:00
49,39,30,10,5.68,  1.29,  9.54,  2.26,  5.41,  1.13,  7.61,  2.26,  5.15,  0.99,  7.24,  2.26,  1.75,  0.99,  0.35,  0.35,238.00, 14.00,238.00,  0.00, 71.50,  0.10, 72.40, 70.80,04/01/2003 13:20:00
