49,39,30,10,6.42,  0.95,  8.37,  4.17,  6.31,  0.99,  8.37,  3.03,  5.22,  1.08,  7.61,  2.65,  1.75,  1.08,  0.35,  0.35,187.00, 11.00,179.00,  0.00, 76.30,  0.00, 76.70, 76.10,07/25/2003 09:50:00
49,39,30,10,8.10,  0.91,  9.92,  5.32,  7.75,  1.13,  9.92,  5.32,  6.36,  1.18,  9.15,  3.80,  1.87,  1.18,  0.35,  0.35,191.00, 11.00,203.00,  0.00, 76.40,  0.00, 76.70, 76.10,07/25/2003 10:00:00
49,39,30,10,7.84,  1.23, 11.07,  4.94,  7.49,  1.13, 10.67,  4.56,  6.07,  1.18,  9.15,  2.26,  1.84,  1.18,  0.35,  0.35,186.00, 10.00,202.00,  0.00, 76.70,  0.00, 77.20, 76.10,07/25/2003 10:10:00
49,39,30,10,8.32,  0.91, 10.67,  6.09,  7.87,  0.99,  9.92,  5.32,  6.45,  0.99,  8.77,  4.17,  1.88,  0.99,  0.35,  0.35,187.00,  9.00,180.00,  0.00, 77.00,  0.00, 77.20, 76.70,07/25/2003 10:20:00
49,39,30,10,8.28,  1.23, 11.07,  4.94,  7.82,  1.34, 11.07,  4.56,  6.50,  1.23,  9.54,  3.03,  1.88,  1.23,  0.35,  0.35,189.00, 10.00,189.00,  0.00, 77.20,  0.00, 77.20, 77.20,07/25/2003 10:30:00
49,39,30,10,7.01,  1.23,  9.92,  4.17,  6.47,  1.18,  9.54,  3.41,  5.39,  0.99,  7.99,  3.03,  1.77,  0.99,  0.35,  0.35,187.00, 13.00,181.00,  0.00, 77.90,  0.00, 78.30, 77.20,07/25/2003 10:40:00
49,39,30,10,8.40,  0.62, 10.29,  6.85,  8.01,  0.70,  9.92,  6.09,  6.60,  0.91,  8.77,  4.17,  1.89,  0.91,  0.35,  0.35,196.00, 11.00,212.00,  0.00, 77.60,  0.30, 78.30, 77.20,07/25/2003 10:50:00
49,39,30,10,7.56,  0.80,  9.54,  5.32,  7.14,  0.91,  9.54,  4.94,  5.92,  1.04,  8.37,  3.80,  1.83,  1.04,  0.35,  0.35,206.00, 11.00,196.00,  0.00, 77.80,  0.00, 78.30, 77.20,07/25/2003 11:00:00
49,39,30,10,7.12,  0.95,  9.15,  4.17,  6.84,  1.18,  9.15,  3.80,  5.59,  1.23,  8.37,  2.65,  1.79,  1.23,  0.35,  0.35,194.00, 10.00,201.00,  0.00, 78.20,  0.00, 78.90, 77.80,07/25/2003 11:10:00
49,39,30,10,7.40,  0.87,  9.54,  5.32,  6.87,  1.04,  9.54,  4.17,  5.67,  0.99,  9.15,  2.65,  1.80,  0.99,  0.35,  0.35,184.00,  9.00,175.00,  0.00, 78.70,  0.00, 78.90, 78.90,07/25/2003 11:20:00
49,39,30,10,7.47,  0.77,  8.77,  5.32,  7.37,  0.80,  9.15,  4.94,  6.15,  1.13,  8.37,  3.03,  1.85,  1.13,  0.35,  0.35,197.00, 10.00,195.00,  0.00, 78.70,  0.00, 78.90, 78.30,07/25/2003 11:30:00
49,39,30,10,8.00,  0.99,  9.92,  4.94,  7.42,  1.13,  9.92,  4.17,  6.03,  1.34,  9.15,  3.03,  1.84,  1.34,  0.35,  0.35,194.00, 11.00,197.00,  0.00, 79.00,  0.00, 79.40, 78.90,07/25/2003 11:40:00
49,39,30,10,7.99,  0.91, 10.29,  5.32,  7.58,  0.95,  9.54,  4.94,  6.34,  0.99,  8.77,  3.41,  1.87,  0.99,  0.35,  0.35,196.00, 10.00,184.00,  0.00, 79.00,  0.00, 79.40, 78.90,07/25/2003 11:50:00
49,39,30,10,8.13,  0.95, 10.29,  5.32,  7.81,  0.99,  9.92,  5.32,  6.61,  1.08,  9.15,  3.80,  1.89,  1.08,  0.35,  0.35,192.00,  9.00,183.00,  0.00, 79.10,  0.00, 79.40, 78.90,07/25/2003 12:00:00
49,39,30,10,8.46,  1.04, 11.07,  5.71,  7.78,  1.18, 11.07,  5.32,  6.27,  1.18,  9.92,  3.03,  1.86,  1.18,  0.35,  0.35,198.00, 11.00,183.00,  0.00, 79.30,  0.00, 80.00, 78.90,07/25/2003 12:10:00
49,39,30,10,8.20,  1.34, 11.82,  4.56,  7.78,  1.34, 11.07,  4.17,  6.34,  1.53, 10.29,  3.03,  1.87,  1.53,  0.35,  0.35,196.00, 12.00,206.00,  0.00, 80.10,  0.00, 80.50, 80.00,07/25/2003 12:20:00
49,39,30,10,8.58,  1.13, 11.45,  5.71,  8.25,  1.04, 11.82,  5.71,  6.75,  1.13, 10.29,  3.80,  1.90,  1.13,  0.35,  0.35,200.00, 11.00,214.00,  0.00, 79.80,  0.00, 80.50, 79.40,07/25/2003 12:30:00
49,39,30,10,8.50,  1.13, 11.07,  5.32,  7.99,  1.13, 10.29,  4.94,  6.36,  1.18,  9.92,  3.80,  1.87,  1.18,  0.35,  0.35,199.00,  9.00,196.00,  0.00, 79.80,  0.30, 80.50, 79.40,07/25/2003 12:40:00
49,39,30,10,8.48,  1.13, 11.07,  6.09,  8.03,  1.18, 10.67,  5.32,  6.39,  1.23,  9.54,  3.80,  1.87,  1.23,  0.35,  0.35,191.00, 12.00,186.00,  0.00, 80.00,  0.00, 80.50, 79.40,07/25/2003 12:50:00
49,39,30,10,9.05,  1.53, 12.59,  5.32,  8.40,  1.47, 12.59,  4.94,  6.64,  1.40, 10.67,  3.80,  1.89,  1.40,  0.35,  0.35,196.00, 10.00,187.00,  0.00, 80.40,  0.00, 81.10, 80.00,07/25/2003 13:00:00
49,39,30,10,9.47,  1.04, 11.45,  6.09,  8.96,  1.13, 11.45,  5.32,  7.09,  1.23, 10.67,  3.03,  1.93,  1.23,  0.35,  0.35,190.00, 13.00,188.00,  0.00, 80.40,  0.00, 81.10, 80.50,07/25/2003 13:10:00
49,39,30,10,9.79,  1.08, 12.59,  6.85,  9.03,  1.34, 12.59,  5.71,  7.24,  1.34, 10.67,  4.17,  1.95,  1.34,  0.35,  0.35,190.00, 11.00,189.00,  0.00, 80.50,  0.00, 81.10, 80.50,07/25/2003 13:20:00
49,39,30,10,9.85,  0.95, 12.20,  7.24,  9.18,  1.08, 11.82,  6.09,  7.43,  1.29, 11.45,  4.56,  1.96,  1.29,  0.35,  0.35,193.00, 12.00,198.00,  0.00, 80.70,  0.00, 81.10, 80.50,07/25/2003 13:30:00
49,39,30,10,8.21,  1.34, 10.67,  4.94,  7.62,  1.47, 10.67,  4.17,  6.10,  1.40,  9.15,  3.03,  1.85,  1.40,  0.35,  0.35,192.00, 12.00,186.00,  0.00, 81.40,  0.20, 82.20, 80.50,07/25/2003 13:40:00
49,39,30,10,9.31,  1.29, 12.96,  6.47,  8.59,  1.29, 11.82,  5.32,  6.77,  1.34, 11.07,  3.41,  1.91,  1.34,  0.35,  0.35,193.00, 13.00,190.00,  0.00, 80.90,  0.20, 81.60, 80.00,07/25/2003 13:50:00
49,39,30,10,10.75,  1.29, 13.73,  6.47,  9.77,  1.47, 12.96,  6.09,  7.67,  1.67, 11.45,  4.17,  1.98,  1.67,  0.35,  0.35,195.00, 12.00,192.00,  0.00, 79.40,  0.00, 80.50, 78.90,07/25/2003 14:00:00
49,39,30,10,10.24,  0.95, 12.20,  6.47,  9.33,  1.13, 12.20,  6.09,  7.33,  1.29, 11.45,  3.03,  1.95,  1.29,  0.35,  0.35,198.00,  9.00,203.00,  0.00, 79.30,  0.00, 80.00, 78.90,07/25/2003 14:10:00
