49,39,30,10,13.27,  0.18, 13.73, 12.96, 11.34,  0.23, 11.82, 11.07,  8.97,  0.37,  9.92,  7.99,  9.15,  0.31,  9.92,  8.37,273.40,  2.69,271.95,  0.00,  3.56,  0.00,  3.68,  3.43,01/03/2007 11:10:00
49,39,30,10,13.15,  0.23, 13.73, 12.59, 11.68,  0.32, 12.20, 11.07,  8.29,  0.37,  9.54,  7.24,  8.31,  0.37,  9.54,  7.24,278.55,  0.95,279.41,  0.00,  3.49,  0.00,  3.68,  3.43,01/03/2007 11:20:00
49,39,30,10,13.32,  0.22, 14.14, 12.96, 12.14,  0.22, 12.59, 11.45,  8.92,  0.64,  9.92,  7.24,  9.02,  0.64, 10.29,  7.61,278.55,  0.42,280.17,  0.00,  4.29,  0.37,  4.90,  3.43,01/03/2007 11:30:00
49,39,30,10,13.19,  0.29, 14.14, 12.59, 12.39,  0.22, 12.96, 11.82, 10.05,  0.50, 11.07,  8.37, 10.11,  0.54, 11.07,  8.37,280.04,  0.73,280.17,  0.00,  5.15,  0.25,  5.65,  4.41,01/03/2007 11:40:00
49,39,30,10,12.04,  0.35, 12.96, 11.07, 11.34,  0.40, 12.20, 10.67,  8.03,  0.99, 10.29,  5.71,  8.09,  1.04, 10.29,  5.71,278.00,  2.57,283.22,  0.00,  5.03,  0.10,  5.40,  4.90,01/03/2007 11:50:00
49,39,30,10,11.51,  0.31, 12.20, 10.67, 11.51,  0.47, 12.59, 10.67,  8.08,  1.13, 10.29,  6.47,  8.23,  1.04,  9.92,  6.47,275.41,  2.47,279.41,  0.00,  4.17,  0.32,  4.90,  3.68,01/03/2007 12:00:00
49,39,30,10,11.54,  0.29, 12.20, 10.67, 11.62,  0.37, 12.59, 10.67,  9.44,  0.62, 10.67,  7.99,  9.42,  0.64, 10.67,  7.99,279.86,  1.13,281.69,  0.00,  4.90,  0.25,  5.40,  4.41,01/03/2007 12:10:00
49,39,30,10,10.93,  0.26, 11.45, 10.29, 11.27,  0.24, 11.82, 10.67,  8.89,  0.27,  9.54,  7.99,  8.81,  0.27,  9.54,  7.61,280.04,  1.29,282.46,  0.00,  4.84,  0.00,  5.15,  4.66,01/03/2007 12:20:00
49,39,30,10,11.01,  0.22, 11.82, 10.67, 11.90,  0.35, 12.59, 11.07,  9.14,  0.59, 10.29,  7.99,  9.08,  0.56, 10.29,  7.99,278.92,  0.91,279.41,  0.00,  4.97,  0.06,  5.40,  4.90,01/03/2007 12:30:00
49,39,30,10,10.33,  0.40, 11.45,  9.54, 11.13,  0.38, 12.20, 10.29,  9.72,  0.32, 10.29,  9.15,  9.73,  0.35, 10.67,  8.77,278.92,  1.13,281.69,  0.00,  4.84,  0.00,  5.15,  4.66,01/03/2007 12:40:00
49,39,30,10,9.92,  0.44, 10.67,  9.15, 10.43,  0.31, 11.07,  9.54,  9.52,  0.31, 10.29,  8.77,  9.76,  0.31, 10.29,  8.77,274.49,  2.26,274.91,  0.00,  5.03,  0.06,  5.40,  4.66,01/03/2007 12:50:00
49,39,30,10,10.27,  0.45, 11.07,  9.54, 10.15,  0.70, 11.07,  8.77,  8.41,  0.91,  9.92,  6.47,  8.70,  0.95, 10.29,  6.47,267.09,  2.93,271.95,  0.00,  5.71,  0.21,  6.15,  4.90,01/03/2007 13:00:00
49,39,30,10,10.57,  0.26, 11.07,  9.92,  9.64,  0.59, 10.67,  8.37,  6.52,  0.56,  7.61,  4.56,  6.72,  0.56,  7.99,  4.94,262.15,  2.47,266.12,  0.00,  5.59,  0.09,  5.90,  5.40,01/03/2007 13:10:00
49,39,30,10,10.11,  0.26, 10.67,  9.54,  9.97,  0.29, 11.07,  9.15,  7.02,  0.54,  8.77,  6.09,  7.24,  0.56,  9.15,  6.09,253.56,  1.13,258.31,  0.00,  5.71,  0.20,  6.15,  5.15,01/03/2007 13:20:00
49,39,30,10,10.12,  0.26, 10.67,  9.54, 10.09,  0.25, 10.67,  9.54,  7.91,  0.77,  9.15,  6.47,  8.20,  0.80,  9.15,  6.47,252.88,  1.60,252.78,  0.00,  5.59,  0.24,  5.90,  5.15,01/03/2007 13:30:00
49,39,30,10,10.55,  0.38, 11.45,  9.54, 10.74,  0.26, 11.45, 10.29,  8.10,  0.37,  9.15,  7.24,  8.37,  0.38,  9.15,  7.24,258.51,  1.60,259.72,  0.00,  5.71,  0.12,  6.15,  5.40,01/03/2007 13:40:00
49,39,30,10,9.11,  0.38,  9.92,  8.37,  9.90,  0.35, 10.67,  9.54,  8.77,  0.32,  9.54,  7.99,  9.07,  0.34,  9.92,  7.99,254.74,  3.20,259.72,  0.00,  5.21,  0.02,  5.65,  4.90,01/03/2007 13:50:00
49,39,30,10,8.82,  0.24,  9.54,  8.37,  9.49,  0.18,  9.92,  9.15,  8.68,  0.28,  9.54,  7.99,  8.96,  0.28,  9.92,  8.37,252.38,  0.83,252.10,  0.00,  5.46,  0.00,  5.90,  5.40,01/03/2007 14:00:00
49,39,30,10,8.82,  0.22,  9.15,  8.37,  9.62,  0.25, 10.29,  9.15,  9.02,  0.34,  9.92,  7.99,  9.35,  0.35,  9.92,  8.37,252.04,  1.90,254.84,  0.00,  5.46,  0.07,  5.90,  5.40,01/03/2007 14:10:00
49,39,30,10,9.07,  0.25,  9.54,  8.37,  9.65,  0.25, 10.29,  9.15,  8.03,  0.35,  9.15,  7.24,  8.35,  0.37,  9.54,  7.61,242.66,  3.20,246.69,  0.00,  4.97,  0.12,  5.40,  4.66,01/03/2007 14:20:00
49,39,30,10,9.28,  0.38,  9.92,  8.77,  9.60,  0.29, 10.29,  9.15,  7.62,  0.26,  7.99,  6.85,  7.93,  0.27,  8.37,  7.24,249.87,  1.23,248.71,  0.00,  4.53,  0.00,  4.66,  4.41,01/03/2007 14:30:00
49,39,30,10,9.71,  0.23, 10.29,  9.15,  9.13,  0.59,  9.92,  7.99,  7.02,  0.50,  7.61,  5.71,  7.35,  0.52,  7.99,  6.09,248.21,  1.40,249.38,  0.00,  4.23,  0.10,  4.66,  3.92,01/03/2007 14:40:00
49,39,30,10,9.25,  0.31,  9.92,  8.77,  8.11,  0.62,  9.15,  6.85,  6.67,  0.22,  7.24,  6.09,  7.01,  0.22,  7.61,  6.47,245.42,  2.81,248.71,  0.00,  4.17,  0.35,  4.90,  3.68,01/03/2007 14:50:00
49,39,30,10,8.96,  0.22,  9.54,  8.37,  7.91,  0.32,  8.37,  6.85,  6.81,  0.21,  7.24,  6.09,  7.12,  0.21,  7.61,  6.47,242.17,  1.74,240.10,  0.00,  5.03,  0.07,  5.40,  4.90,01/03/2007 15:00:00
49,39,30,10,9.15,  0.24,  9.92,  8.77,  8.98,  0.37,  9.54,  7.99,  7.26,  0.26,  7.99,  6.85,  7.57,  0.26,  8.37,  6.85,239.45,  2.47,235.60,  0.00,  5.46,  0.00,  5.65,  5.40,01/03/2007 15:10:00
49,39,30,10,9.02,  0.40,  9.54,  8.37,  8.50,  0.73,  9.54,  7.24,  6.41,  0.87,  7.99,  4.56,  6.70,  0.87,  7.99,  4.56,235.50,  2.47,238.81,  0.00,  4.72,  0.42,  5.40,  4.17,01/03/2007 15:20:00
49,39,30,10,8.77,  0.29,  9.54,  7.99,  7.82,  0.45,  8.77,  6.47,  5.52,  0.50,  6.47,  4.17,  5.77,  0.52,  6.85,  4.17,235.03,  1.82,236.23,  0.00,  3.98,  0.08,  4.17,  3.68,01/03/2007 15:30:00
49,39,30,10,7.64,  1.13,  9.15,  4.17,  7.11,  0.87,  8.77,  4.56,  5.57,  0.54,  6.85,  4.17,  5.72,  0.59,  6.85,  4.17,206.73, 13.36,229.92,  0.00,  3.98,  0.07,  4.17,  3.68,01/03/2007 15:40:00
49,39,30,10,8.46,  0.29,  9.15,  7.99,  8.03,  0.70,  9.54,  6.85,  6.01,  0.38,  7.24,  4.94,  6.25,  0.40,  7.24,  5.32,211.73,  3.49,205.77,  0.00,  3.80,  0.00,  4.17,  3.68,01/03/2007 15:50:00
49,39,30,10,8.49,  0.21,  9.15,  7.99,  9.66,  0.35, 10.29,  8.77,  6.68,  0.34,  7.61,  5.71,  7.01,  0.35,  7.99,  6.09,216.57,  1.04,217.80,  0.00,  3.56,  0.08,  3.68,  3.19,01/03/2007 16:00:00
49,39,30,10,9.05,  0.31,  9.54,  7.99,  9.80,  0.20, 10.29,  9.54,  6.98,  0.45,  7.99,  5.71,  7.33,  0.45,  8.37,  6.09,219.61,  1.40,220.18,  0.00,  3.01,  0.11,  3.43,  2.71,01/03/2007 16:10:00
49,39,30,10,9.26,  0.21,  9.92,  8.77,  9.73,  0.21, 10.29,  9.15,  7.34,  0.37,  7.99,  6.47,  7.67,  0.40,  8.77,  6.47,223.15,  0.87,223.18,  0.00,  3.49,  0.25,  3.92,  2.95,01/03/2007 16:20:00
49,39,30,10,8.57,  0.29,  9.54,  7.99,  8.86,  0.38,  9.92,  7.99,  7.22,  0.31,  7.99,  6.09,  7.55,  0.34,  8.37,  6.47,226.28,  1.67,224.39,  0.00,  3.68,  0.00,  3.92,  3.43,01/03/2007 16:30:00
49,39,30,10,8.10,  0.26,  8.77,  7.24,  8.60,  0.22,  9.15,  7.99,  6.62,  0.44,  7.24,  5.32,  6.94,  0.47,  7.99,  5.71,220.93,  3.49,223.78,  0.00,  3.92,  0.18,  4.41,  3.43,01/03/2007 16:40:00
49,39,30,10,7.90,  0.40,  8.77,  7.24,  9.24,  0.54, 10.29,  8.37,  6.29,  0.54,  7.61,  4.94,  6.60,  0.56,  7.99,  5.32,211.03,  1.90,216.04,  0.00,  2.77,  0.35,  3.43,  2.23,01/03/2007 16:50:00
