57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 11:50:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:00:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:10:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:20:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:30:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:40:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 12:50:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-86.40,  0.00,-86.40,-86.40,01/23/2009 13:00:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00,-73.60, 38.00, 52.90,-86.40,01/23/2009 13:10:00
57,47,35,0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.35,  0.00,  0.35,  0.35,  0.00,  0.00,  0.00,  0.00, 26.40,  0.00, 26.70, 26.10,01/23/2009 13:20:00
