57,47,35,15.21,  1.98, 19.85,  9.54, 15.03,  1.90, 19.85,  9.54, 14.66,  1.90, 19.85, 10.29,242.00, 11.00,237.00,  0.00, 26.50,  0.00, 26.70, 26.40,04/04/2009 11:50:00
57,47,35,14.59,  1.47, 19.48, 11.07, 14.39,  1.47, 18.33, 10.67, 13.99,  1.40, 17.57,  9.15,246.00, 11.00,247.00,  0.00, 27.00,  0.10, 27.60, 26.70,04/04/2009 12:00:00
57,47,35,15.64,  2.57, 20.99,  9.54, 15.42,  2.46, 20.60,  9.15, 14.95,  2.46, 20.22,  9.54,243.00,  9.00,246.00,  0.00, 27.00,  0.30, 27.60, 26.70,04/04/2009 12:10:00
57,47,35,15.91,  2.57, 21.79,  8.77, 15.76,  2.46, 21.39,  9.15, 15.27,  2.57, 21.39,  8.37,248.00, 11.00,263.00,  0.00, 27.30,  0.00, 27.60, 27.00,04/04/2009 12:20:00
57,47,35,15.15,  2.07, 19.48, 10.29, 14.99,  2.07, 19.85, 10.29, 14.53,  2.07, 19.07,  9.92,246.00, 10.00,223.00,  0.00, 27.40,  0.00, 27.60, 27.00,04/04/2009 12:30:00
57,47,35,13.90,  1.98, 19.85,  8.37, 13.75,  1.98, 19.48,  9.15, 13.34,  1.98, 18.72,  7.99,250.00, 13.00,246.00,  0.00, 27.50,  0.00, 27.60, 27.30,04/04/2009 12:40:00
57,47,35,14.31,  2.57, 19.85,  9.15, 14.11,  2.69, 19.85,  8.37, 13.61,  2.81, 19.07,  6.85,237.00,  9.00,231.00,  0.00, 27.40,  0.00, 27.90, 27.30,04/04/2009 12:50:00
57,47,35,13.69,  2.57, 19.85,  8.37, 13.47,  2.69, 19.85,  7.99, 12.91,  2.46, 19.07,  7.24,241.00, 13.00,234.00,  0.00, 27.90,  0.20, 28.50, 27.30,04/04/2009 13:00:00
57,47,35,14.44,  2.36, 19.85,  9.54, 14.14,  2.57, 19.85,  7.61, 13.57,  2.69, 19.07,  6.47,246.00,  8.00,247.00,  0.00, 28.20,  0.40, 29.20, 27.60,04/04/2009 13:10:00
57,47,35,14.72,  2.26, 20.60,  9.92, 14.58,  2.26, 20.99,  9.92, 14.21,  2.26, 20.22,  9.15,245.00, 14.00,228.00,  0.00, 28.30,  0.10, 28.80, 27.90,04/04/2009 13:20:00
57,47,35,13.98,  1.74, 18.72, 10.29, 13.72,  1.74, 19.07,  9.54, 13.28,  1.60, 18.72,  9.15,246.00, 14.00,246.00,  0.00, 28.10,  0.20, 28.80, 27.60,04/04/2009 13:30:00
57,47,35,16.39,  2.26, 22.14,  9.92, 16.19,  2.26, 22.14, 10.29, 15.62,  2.16, 21.39, 10.67,249.00,  9.00,252.00,  0.00, 28.40,  0.00, 28.80, 28.20,04/04/2009 13:40:00
57,47,35,16.07,  2.81, 21.39,  9.92, 15.91,  2.69, 20.99, 10.29, 15.31,  2.36, 20.22,  9.15,239.00,  8.00,251.00,  0.00, 28.60,  0.00, 28.80, 28.20,04/04/2009 13:50:00
57,47,35,15.67,  2.07, 20.60,  9.54, 15.43,  2.16, 20.22, 10.67, 14.92,  2.26, 20.60,  9.54,245.00, 12.00,235.00,  0.00, 28.80,  0.10, 29.50, 28.50,04/04/2009 14:00:00
57,47,35,15.51,  1.98, 20.60, 10.67, 15.36,  1.98, 20.22, 10.29, 14.76,  1.98, 19.85,  9.92,245.00,  8.00,253.00,  0.00, 28.60,  0.00, 28.80, 28.50,04/04/2009 14:10:00
57,47,35,14.28,  2.57, 21.39,  7.99, 14.19,  2.57, 21.79,  7.61, 13.73,  2.57, 19.85,  7.24,244.00, 10.00,239.00,  0.00, 29.20,  0.30, 29.80, 28.50,04/04/2009 14:20:00
57,47,35,16.03,  1.90, 20.60, 12.20, 15.75,  2.07, 20.60, 10.29, 15.13,  2.16, 21.79,  9.54,238.00, 13.00,251.00,  0.00, 28.80,  0.10, 29.50, 28.50,04/04/2009 14:30:00
57,47,35,17.25,  2.57, 23.29, 11.45, 16.97,  2.69, 23.29,  9.54, 16.34,  2.81, 22.92,  8.77,240.00, 10.00,234.00,  0.00, 28.80,  0.00, 29.50, 28.80,04/04/2009 14:40:00
57,47,35,14.86,  2.26, 20.22,  9.92, 14.57,  2.26, 20.22, 10.29, 13.92,  2.36, 20.60,  8.37,243.00,  9.00,238.00,  0.00, 29.20,  0.00, 29.80, 28.80,04/04/2009 14:50:00
57,47,35,15.72,  2.46, 21.39, 10.29, 15.57,  2.46, 20.99,  9.15, 15.15,  2.36, 20.99,  9.54,244.00,  9.00,246.00,  0.00, 29.50,  0.00, 30.10, 29.20,04/04/2009 15:00:00
57,47,35,15.18,  1.98, 20.22, 10.67, 14.93,  1.90, 19.48,  9.54, 14.55,  1.90, 19.07,  9.15,251.00,  8.00,246.00,  0.00, 29.20,  0.00, 29.80, 29.20,04/04/2009 15:10:00
57,47,35,15.42,  1.98, 20.22,  9.92, 15.20,  1.98, 21.39,  9.92, 14.58,  2.16, 19.85,  9.15,248.00, 11.00,238.00,  0.00, 29.50,  0.00, 29.80, 29.50,04/04/2009 15:20:00
57,47,35,14.45,  2.26, 19.07,  9.54, 14.21,  2.26, 19.07,  9.15, 13.45,  2.26, 18.72,  8.77,239.00, 13.00,246.00,  0.00, 29.50,  0.00, 29.80, 29.50,04/04/2009 15:30:00
57,47,35,15.54,  1.53, 19.85, 11.07, 15.35,  1.47, 19.85, 11.07, 15.02,  1.47, 20.22, 10.67,248.00,  9.00,238.00,  0.00, 29.30,  0.00, 29.80, 29.20,04/04/2009 15:40:00
57,47,35,14.14,  2.36, 20.22,  8.37, 14.02,  2.26, 20.60,  8.37, 13.63,  2.16, 19.85,  7.24,246.00, 11.00,250.00,  0.00, 29.50,  0.00, 29.80, 29.20,04/04/2009 15:50:00
57,47,35,12.65,  2.81, 19.48,  7.24, 12.36,  2.81, 19.48,  7.24, 11.83,  2.69, 17.94,  6.09,244.00, 10.00,242.00,  0.00, 29.50,  0.00, 30.10, 29.50,04/04/2009 16:00:00
57,47,35,13.92,  1.98, 19.48,  8.37, 13.73,  2.16, 19.48,  8.37, 13.32,  2.26, 19.48,  7.61,248.00,  9.00,244.00,  0.00, 29.50,  0.00, 29.80, 29.50,04/04/2009 16:10:00
57,47,35,14.57,  2.16, 18.72,  9.15, 14.32,  2.07, 18.72,  8.77, 13.96,  2.07, 18.72,  7.99,255.00,  8.00,251.00,  0.00, 29.60,  0.00, 29.80, 29.50,04/04/2009 16:20:00
57,47,35,14.57,  2.16, 20.22,  9.92, 14.44,  2.07, 20.22,  9.54, 13.85,  1.90, 18.72,  9.15,249.00,  7.00,252.00,  0.00, 29.40,  0.00, 29.80, 29.20,04/04/2009 16:30:00
57,47,35,12.82,  1.74, 16.79,  8.37, 12.71,  1.67, 17.20,  8.77, 12.38,  1.82, 17.20,  7.99,251.00, 11.00,236.00,  0.00, 29.50,  0.00, 29.80, 29.20,04/04/2009 16:40:00
57,47,35,12.52,  1.82, 17.57,  8.37, 12.09,  1.90, 18.33,  7.24, 11.59,  1.90, 17.57,  6.85,253.00, 11.00,238.00,  0.00, 29.60,  0.00, 29.80, 29.50,04/04/2009 16:50:00
