57,47,35,10.27,  1.23, 13.34,  6.85, 10.19,  1.23, 14.14,  6.85, 10.01,  1.23, 12.96,  6.47,189.00,  9.00,195.00,  0.00, 28.80,  0.20, 29.50, 28.50,04/24/2009 11:50:00
57,47,35,9.21,  1.67, 13.73,  4.94,  9.05,  1.60, 13.34,  5.32,  8.73,  1.53, 13.34,  5.71,195.00, 12.00,195.00,  0.00, 29.30,  0.00, 29.80, 28.80,04/24/2009 12:00:00
57,47,35,9.61,  1.47, 13.34,  6.47,  9.44,  1.47, 12.96,  6.09,  9.22,  1.47, 12.96,  5.71,198.00, 15.00,205.00,  0.00, 29.80,  0.00, 30.10, 29.50,04/24/2009 12:10:00
57,47,35,10.53,  1.23, 13.34,  6.85, 10.39,  1.29, 13.34,  6.85, 10.26,  1.29, 12.96,  6.85,207.00,  8.00,202.00,  0.00, 29.70,  0.00, 29.80, 29.50,04/24/2009 12:20:00
57,47,35,9.72,  1.53, 12.96,  6.09,  9.61,  1.60, 12.96,  6.09,  9.52,  1.53, 12.96,  5.32,200.00, 10.00,194.00,  0.00, 29.90,  0.00, 30.10, 29.80,04/24/2009 12:30:00
57,47,35,9.43,  1.53, 14.52,  5.71,  9.30,  1.60, 14.14,  5.32,  9.11,  1.60, 13.34,  5.32,204.00, 12.00,207.00,  0.00, 30.20,  0.00, 30.40, 29.80,04/24/2009 12:40:00
57,47,35,8.71,  1.67, 13.73,  5.32,  8.52,  1.74, 13.34,  4.94,  8.43,  1.60, 12.20,  4.94,211.00, 15.00,188.00,  0.00, 30.70,  0.00, 31.00, 30.40,04/24/2009 12:50:00
57,47,35,9.35,  1.53, 12.59,  4.17,  9.22,  1.53, 12.59,  5.32,  8.92,  1.53, 12.59,  5.32,197.00, 13.00,183.00,  0.00, 30.60,  0.30, 31.00, 29.80,04/24/2009 13:00:00
57,47,35,8.91,  1.13, 12.96,  6.09,  8.80,  1.18, 12.59,  5.71,  8.63,  1.13, 11.45,  5.71,196.00, 13.00,192.00,  0.00, 30.70,  0.40, 31.70, 29.80,04/24/2009 13:10:00
57,47,35,8.56,  1.67, 12.59,  3.03,  8.42,  1.74, 12.96,  3.41,  8.30,  1.67, 12.96,  3.41,194.00, 19.00,209.00,  0.00, 30.70,  0.00, 31.40, 30.40,04/24/2009 13:20:00
57,47,35,8.85,  1.53, 12.20,  4.94,  8.69,  1.60, 12.20,  5.32,  8.52,  1.67, 12.20,  4.94,198.00, 14.00,212.00,  0.00, 31.00,  0.00, 31.70, 31.00,04/24/2009 13:30:00
57,47,35,8.14,  1.67, 12.20,  4.17,  8.05,  1.60, 11.82,  3.80,  7.96,  1.60, 12.20,  3.80,196.00, 13.00,174.00,  0.00, 31.00,  0.00, 31.40, 30.70,04/24/2009 13:40:00
57,47,35,8.25,  1.74, 12.59,  3.03,  8.28,  1.82, 12.59,  3.03,  8.41,  1.67, 12.20,  3.03,204.00, 14.00,196.00,  0.00, 31.50,  0.00, 31.70, 31.40,04/24/2009 13:50:00
57,47,35,9.81,  1.53, 12.96,  5.71,  9.66,  1.74, 13.34,  5.71,  9.48,  1.90, 12.96,  5.32,189.00, 12.00,220.00,  0.00, 31.40,  0.00, 31.70, 31.00,04/24/2009 14:00:00
57,47,35,8.15,  0.99, 11.82,  5.71,  7.96,  0.91, 11.82,  5.32,  7.72,  0.91, 11.82,  5.71,179.00, 11.00,190.00,  0.00, 31.00,  0.10, 31.70, 31.00,04/24/2009 14:10:00
57,47,35,9.57,  2.07, 13.73,  5.32,  9.46,  2.07, 13.73,  4.94,  9.39,  1.98, 13.34,  4.94,188.00, 13.00,183.00,  0.00, 31.60,  0.00, 32.00, 31.00,04/24/2009 14:20:00
57,47,35,9.17,  1.53, 12.59,  5.32,  9.17,  1.53, 12.59,  5.71,  9.06,  1.53, 12.96,  5.32,190.00, 11.00,187.00,  0.00, 31.40,  0.00, 31.70, 31.00,04/24/2009 14:30:00
57,47,35,9.76,  1.34, 12.59,  5.71,  9.45,  1.34, 12.59,  5.32,  9.24,  1.53, 12.59,  4.94,178.00, 11.00,174.00,  0.00, 31.50,  0.00, 32.00, 31.40,04/24/2009 14:40:00
57,47,35,8.67,  1.90, 14.52,  4.56,  8.58,  1.90, 13.34,  5.32,  8.52,  1.82, 13.34,  4.94,190.00, 13.00,211.00,  0.00, 31.80,  0.00, 32.00, 31.70,04/24/2009 14:50:00
57,47,35,9.59,  1.40, 12.96,  5.32,  9.39,  1.47, 12.59,  5.71,  9.32,  1.47, 12.20,  6.09,178.00, 13.00,171.00,  0.00, 31.80,  0.00, 32.00, 31.70,04/24/2009 15:00:00
57,47,35,8.16,  1.53, 12.59,  3.41,  8.09,  1.53, 13.34,  4.17,  8.04,  1.53, 12.96,  4.17,187.00, 10.00,152.00,  0.00, 31.80,  0.00, 32.00, 31.70,04/24/2009 15:10:00
57,47,35,9.85,  1.18, 12.20,  6.47,  9.68,  1.23, 11.82,  6.47,  9.78,  1.29, 12.59,  6.47,172.00,  9.00,169.00,  0.00, 31.70,  0.00, 32.00, 31.40,04/24/2009 15:20:00
57,47,35,10.12,  1.40, 12.96,  5.32,  9.87,  1.40, 12.96,  6.09,  9.63,  1.47, 13.34,  6.09,169.00,  9.00,146.00,  0.00, 31.40,  0.00, 32.00, 31.00,04/24/2009 15:30:00
57,47,35,8.84,  1.67, 12.96,  5.32,  8.61,  1.60, 12.59,  5.32,  8.43,  1.67, 12.20,  4.56,174.00, 10.00,158.00,  0.00, 31.50,  0.00, 31.70, 31.40,04/24/2009 15:40:00
